refund_id,order_id,refund_amount,refund_ts,status
484,8847,49.99,2013-12-13 10:50:18+00:00,processed
485,9304,59.99,2013-12-13 19:03:23+00:00,processed
486,9264,49.99,2013-12-14 03:53:02+00:00,processed
487,8782,49.99,2013-12-14 15:33:14+00:00,processed
488,9324,59.99,2013-12-16 11:50:31+00:00,processed
489,9278,49.99,2013-12-16 14:51:50+00:00,processed
490,9456,45.99,2013-12-17 22:11:26+00:00,processed
491,9244,49.99,2013-12-18 20:11:56+00:00,processed
492,9324,49.99,2013-12-19 21:50:31+00:00,processed
493,9356,49.99,2013-12-20 08:33:45+00:00,processed
494,9637,45.99,2013-12-22 03:33:17+00:00,processed
495,9593,49.99,2013-12-22 20:59:19+00:00,processed
496,9708,49.99,2013-12-23 07:35:50+00:00,processed
497,9530,49.99,2013-12-23 08:06:54+00:00,processed
498,9604,49.99,2013-12-23 14:07:39+00:00,processed
499,9330,49.99,2013-12-24 22:26:39+00:00,processed
500,9557,49.99,2013-12-26 21:12:21+00:00,processed
501,9562,49.99,2013-12-27 07:23:16+00:00,processed
502,9720,45.99,2013-12-27 09:07:36+00:00,processed
503,9417,45.99,2013-12-27 20:01:18+00:00,processed
504,9636,49.99,2013-12-28 22:25:38+00:00,processed
505,9553,45.99,2013-12-29 04:25:32+00:00,processed
506,9759,45.99,2013-12-30 11:01:17+00:00,processed
507,9700,49.99,2013-12-31 14:12:03+00:00,processed
508,9512,49.99,2013-12-31 22:38:14+00:00,processed
509,9838,59.99,2014-01-03 00:42:51+00:00,processed
510,9949,45.99,2014-01-03 22:46:25+00:00,processed
511,9925,45.99,2014-01-05 00:43:13+00:00,processed
512,9903,45.99,2014-01-06 07:13:14+00:00,processed
513,10098,49.99,2014-01-06 10:30:53+00:00,processed
514,9763,45.99,2014-01-07 05:19:10+00:00,processed
515,9919,49.99,2014-01-07 12:18:01+00:00,processed
516,10109,49.99,2014-01-08 17:28:31+00:00,processed
517,10041,45.99,2014-01-09 14:13:21+00:00,processed
518,10143,59.99,2014-01-12 19:15:45+00:00,processed
519,10309,45.99,2014-01-14 18:19:27+00:00,processed
520,10241,59.99,2014-01-14 19:40:53+00:00,processed
521,10151,45.99,2014-01-15 20:06:48+00:00,processed
522,10395,45.99,2014-01-16 01:14:22+00:00,processed
523,10335,45.99,2014-01-17 01:59:14+00:00,processed
524,10124,49.99,2014-01-17 06:59:35+00:00,processed
525,10155,49.99,2014-01-17 17:53:48+00:00,processed
526,10478,45.99,2014-01-19 08:22:15+00:00,processed
527,10371,49.99,2014-01-20 06:39:07+00:00,processed
528,10191,49.99,2014-01-20 18:13:53+00:00,processed
529,10304,49.99,2014-01-21 02:43:13+00:00,processed
530,10486,49.99,2014-01-21 17:37:42+00:00,processed
531,10540,49.99,2014-01-22 20:04:47+00:00,processed
532,10202,45.99,2014-01-22 20:47:11+00:00,processed
533,10454,49.99,2014-01-23 06:10:13+00:00,processed
534,10453,49.99,2014-01-23 06:59:12+00:00,processed
535,10582,45.99,2014-01-25 12:11:43+00:00,processed
536,10312,49.99,2014-01-25 19:50:22+00:00,processed
537,10470,59.99,2014-01-27 21:08:12+00:00,processed
538,10719,49.99,2014-01-28 09:57:24+00:00,processed
539,10456,49.99,2014-01-28 13:22:23+00:00,processed
540,10610,45.99,2014-01-28 22:50:24+00:00,processed
541,10439,49.99,2014-01-29 13:24:39+00:00,processed
542,10413,49.99,2014-01-30 04:06:18+00:00,processed
543,10408,59.99,2014-01-30 10:46:03+00:00,processed
544,10615,49.99,2014-01-31 10:37:12+00:00,processed
545,10558,49.99,2014-02-01 03:08:27+00:00,processed
546,10497,49.99,2014-02-01 03:22:00+00:00,processed
547,10693,49.99,2014-02-02 00:25:06+00:00,processed
548,10553,49.99,2014-02-02 05:38:23+00:00,processed
549,10519,49.99,2014-02-02 12:30:50+00:00,processed
550,10678,45.99,2014-02-02 21:05:09+00:00,processed
551,10607,49.99,2014-02-03 12:01:59+00:00,processed
552,10736,49.99,2014-02-04 13:36:33+00:00,processed
553,10707,49.99,2014-02-05 06:19:05+00:00,processed
554,10885,49.99,2014-02-05 10:56:12+00:00,processed
555,11062,49.99,2014-02-05 16:23:28+00:00,processed
556,11018,49.99,2014-02-06 04:08:28+00:00,processed
557,10769,49.99,2014-02-06 12:15:01+00:00,processed
558,10839,45.99,2014-02-07 02:50:09+00:00,processed
559,11106,49.99,2014-02-08 22:50:49+00:00,processed
560,10877,49.99,2014-02-09 01:42:05+00:00,processed
561,10878,49.99,2014-02-09 06:23:27+00:00,processed
562,11208,45.99,2014-02-09 08:01:23+00:00,processed
563,11188,49.99,2014-02-10 05:50:25+00:00,processed
564,11139,49.99,2014-02-10 07:35:46+00:00,processed
565,10917,45.99,2014-02-10 20:08:43+00:00,processed
566,10983,49.99,2014-02-11 17:13:35+00:00,processed
567,10869,45.99,2014-02-12 01:32:14+00:00,processed
568,11084,45.99,2014-02-12 03:28:45+00:00,processed
569,10904,49.99,2014-02-14 08:29:42+00:00,processed
570,11157,45.99,2014-02-14 09:10:25+00:00,processed
571,11124,49.99,2014-02-14 09:38:13+00:00,processed
572,11367,59.99,2014-02-14 17:13:20+00:00,processed
573,11390,45.99,2014-02-14 17:59:23+00:00,processed
574,11206,45.99,2014-02-15 14:12:54+00:00,processed
575,11244,49.99,2014-02-15 21:54:10+00:00,processed
576,11165,29.99,2014-02-17 22:42:45+00:00,processed
577,11211,49.99,2014-02-18 20:53:19+00:00,processed
578,11511,45.99,2014-02-20 14:42:45+00:00,processed
579,11658,49.99,2014-02-22 09:50:13+00:00,processed
580,11603,49.99,2014-02-22 18:45:29+00:00,processed
581,11265,59.99,2014-02-23 12:02:12+00:00,processed
582,11680,49.99,2014-02-23 16:11:02+00:00,processed
583,11787,45.99,2014-02-24 00:08:03+00:00,processed
584,11419,59.99,2014-02-24 08:18:13+00:00,processed
585,11522,59.99,2014-02-24 13:55:31+00:00,processed
586,11382,59.99,2014-02-25 19:36:40+00:00,processed
587,11588,49.99,2014-02-26 13:26:09+00:00,processed
588,11626,49.99,2014-02-26 15:13:39+00:00,processed
589,11780,45.99,2014-02-26 17:19:09+00:00,processed
590,11877,49.99,2014-02-27 09:25:50+00:00,processed
591,11681,45.99,2014-02-27 14:34:45+00:00,processed
592,11822,49.99,2014-02-28 02:31:09+00:00,processed
593,11873,45.99,2014-02-28 21:22:50+00:00,processed
594,11535,59.99,2014-03-01 10:59:50+00:00,processed
595,11643,45.99,2014-03-01 13:21:04+00:00,processed
596,11866,29.99,2014-03-01 20:14:03+00:00,processed
597,11582,49.99,2014-03-02 02:18:21+00:00,processed
598,11811,45.99,2014-03-02 20:08:24+00:00,processed
599,11848,49.99,2014-03-02 20:33:35+00:00,processed
600,11652,49.99,2014-03-03 23:49:12+00:00,processed
601,11760,45.99,2014-03-04 19:59:19+00:00,processed
602,11999,49.99,2014-03-05 11:49:54+00:00,processed
603,12101,49.99,2014-03-08 00:37:01+00:00,processed
604,12095,49.99,2014-03-08 01:13:49+00:00,processed
605,12115,45.99,2014-03-09 05:12:32+00:00,processed
606,11845,49.99,2014-03-09 06:52:47+00:00,processed
607,11951,49.99,2014-03-09 19:25:17+00:00,processed
608,11941,49.99,2014-03-11 04:40:05+00:00,processed
609,11987,49.99,2014-03-13 03:24:53+00:00,processed
610,12096,49.99,2014-03-13 03:26:11+00:00,processed
611,11964,45.99,2014-03-14 14:28:06+00:00,processed
612,12436,49.99,2014-03-15 04:16:38+00:00,processed
613,12198,49.99,2014-03-15 09:09:23+00:00,processed
614,12085,49.99,2014-03-16 10:27:47+00:00,processed
615,12179,59.99,2014-03-16 15:24:21+00:00,processed
616,12470,49.99,2014-03-17 18:34:45+00:00,processed
617,12491,45.99,2014-03-18 01:20:59+00:00,processed
618,12225,45.99,2014-03-18 12:58:10+00:00,processed
619,12295,49.99,2014-03-19 19:06:22+00:00,processed
620,12273,45.99,2014-03-20 04:50:10+00:00,processed
621,12414,49.99,2014-03-20 10:40:28+00:00,processed
622,12601,49.99,2014-03-21 02:37:19+00:00,processed
623,12694,45.99,2014-03-22 21:17:45+00:00,processed
624,12267,45.99,2014-03-23 13:10:19+00:00,processed
625,12428,49.99,2014-03-23 22:27:33+00:00,processed
626,12783,49.99,2014-03-24 15:46:08+00:00,processed
627,12497,45.99,2014-03-24 20:15:46+00:00,processed
628,12377,49.99,2014-03-25 06:33:06+00:00,processed
629,12474,29.99,2014-03-25 18:40:12+00:00,processed
630,12798,49.99,2014-03-26 02:11:53+00:00,processed
631,12704,49.99,2014-03-26 09:52:51+00:00,processed
632,12677,45.99,2014-03-26 14:46:45+00:00,processed
633,12553,59.99,2014-03-27 12:38:52+00:00,processed
634,12749,45.99,2014-03-28 11:16:37+00:00,processed
635,12626,45.99,2014-03-28 12:21:44+00:00,processed
636,12596,49.99,2014-03-28 13:07:30+00:00,processed
637,12905,49.99,2014-03-29 14:27:31+00:00,processed
638,12637,49.99,2014-03-30 22:35:06+00:00,processed
639,12967,45.99,2014-04-01 11:14:44+00:00,processed
640,12968,45.99,2014-04-02 03:44:28+00:00,processed
641,12640,49.99,2014-04-02 10:48:52+00:00,processed
642,12868,45.99,2014-04-02 21:25:42+00:00,processed
643,12932,45.99,2014-04-04 04:14:15+00:00,processed
644,12866,49.99,2014-04-04 04:48:41+00:00,processed
645,13006,45.99,2014-04-04 13:08:31+00:00,processed
646,13028,45.99,2014-04-04 18:11:16+00:00,processed
647,13011,49.99,2014-04-05 04:16:24+00:00,processed
648,12994,49.99,2014-04-05 18:00:31+00:00,processed
649,12891,45.99,2014-04-06 17:59:51+00:00,processed
650,13162,49.99,2014-04-07 13:50:43+00:00,processed
651,12989,49.99,2014-04-08 05:13:40+00:00,processed
652,13227,49.99,2014-04-09 21:50:41+00:00,processed
653,13285,49.99,2014-04-10 04:04:55+00:00,processed
654,13293,49.99,2014-04-10 07:27:22+00:00,processed
655,12951,59.99,2014-04-11 07:40:00+00:00,processed
656,13339,45.99,2014-04-11 08:27:56+00:00,processed
657,13206,49.99,2014-04-11 10:24:05+00:00,processed
658,13012,49.99,2014-04-12 05:30:50+00:00,processed
659,13361,49.99,2014-04-13 04:59:13+00:00,processed
660,13172,49.99,2014-04-13 06:48:15+00:00,processed
661,13324,49.99,2014-04-13 19:40:02+00:00,processed
662,13161,49.99,2014-04-16 00:44:01+00:00,processed
663,13503,49.99,2014-04-17 15:06:51+00:00,processed
664,13640,49.99,2014-04-18 04:58:58+00:00,processed
665,13345,49.99,2014-04-18 14:31:52+00:00,processed
666,13644,49.99,2014-04-19 02:35:27+00:00,processed
667,13389,49.99,2014-04-19 08:20:46+00:00,processed
668,13363,49.99,2014-04-19 12:23:39+00:00,processed
669,13586,45.99,2014-04-20 12:19:32+00:00,processed
670,13372,49.99,2014-04-20 13:12:34+00:00,processed
671,13785,49.99,2014-04-20 15:16:26+00:00,processed
672,13489,45.99,2014-04-21 02:44:39+00:00,processed
673,13360,49.99,2014-04-21 12:36:33+00:00,processed
674,13737,45.99,2014-04-21 19:09:14+00:00,processed
675,13778,49.99,2014-04-22 07:02:24+00:00,processed
676,13798,49.99,2014-04-22 07:08:08+00:00,processed
677,13630,45.99,2014-04-22 15:39:29+00:00,processed
678,13667,45.99,2014-04-23 03:12:27+00:00,processed
679,13618,45.99,2014-04-24 02:49:46+00:00,processed
680,13889,59.99,2014-04-24 04:28:50+00:00,processed
681,13458,49.99,2014-04-24 20:20:45+00:00,processed
682,13946,45.99,2014-04-25 07:19:08+00:00,processed
683,13516,45.99,2014-04-25 13:14:11+00:00,processed
684,13672,49.99,2014-04-25 18:29:30+00:00,processed
685,13875,49.99,2014-04-26 12:10:39+00:00,processed
686,13687,49.99,2014-04-27 05:43:00+00:00,processed
687,13986,45.99,2014-04-27 09:17:42+00:00,processed
688,13683,49.99,2014-04-27 14:23:27+00:00,processed
689,13602,49.99,2014-04-28 22:56:09+00:00,processed
690,14054,49.99,2014-04-29 00:42:44+00:00,processed
691,13792,59.99,2014-04-29 09:55:36+00:00,processed
692,14081,45.99,2014-04-29 10:32:30+00:00,processed
693,13622,49.99,2014-04-30 19:04:35+00:00,processed
694,13894,45.99,2014-05-01 00:31:26+00:00,processed
695,13930,49.99,2014-05-01 18:03:35+00:00,processed
696,13756,45.99,2014-05-02 16:55:29+00:00,processed
697,13871,49.99,2014-05-03 03:09:53+00:00,processed
698,14392,49.99,2014-05-04 07:02:07+00:00,processed
699,14172,29.99,2014-05-04 07:32:54+00:00,processed
700,13985,59.99,2014-05-04 15:54:25+00:00,processed
701,14419,45.99,2014-05-05 03:44:02+00:00,processed
702,13994,29.99,2014-05-05 13:42:18+00:00,processed
703,14086,49.99,2014-05-06 20:02:19+00:00,processed
704,14070,45.99,2014-05-07 03:07:19+00:00,processed
705,14476,45.99,2014-05-07 06:43:27+00:00,processed
706,14146,29.99,2014-05-08 15:13:51+00:00,processed
707,14213,45.99,2014-05-08 16:54:17+00:00,processed
708,14314,45.99,2014-05-09 01:36:12+00:00,processed
709,14165,45.99,2014-05-09 05:29:56+00:00,processed
710,14317,59.99,2014-05-09 09:10:13+00:00,processed
711,14408,45.99,2014-05-09 17:22:34+00:00,processed
712,14260,45.99,2014-05-10 03:34:03+00:00,processed
713,14585,29.99,2014-05-10 05:46:15+00:00,processed
714,14131,29.99,2014-05-11 09:55:29+00:00,processed
715,14475,49.99,2014-05-12 18:25:00+00:00,processed
716,14230,49.99,2014-05-13 08:24:31+00:00,processed
717,14547,45.99,2014-05-13 09:57:18+00:00,processed
718,14542,49.99,2014-05-13 20:01:45+00:00,processed
719,14401,45.99,2014-05-13 21:20:59+00:00,processed
720,14423,45.99,2014-05-14 14:17:42+00:00,processed
721,14697,45.99,2014-05-15 12:39:58+00:00,processed
722,14416,45.99,2014-05-16 05:06:02+00:00,processed
723,14566,49.99,2014-05-17 08:41:16+00:00,processed
724,14653,45.99,2014-05-17 18:23:16+00:00,processed
725,14989,49.99,2014-05-18 07:29:27+00:00,processed
726,14830,49.99,2014-05-19 02:24:14+00:00,processed
727,14507,49.99,2014-05-20 05:11:38+00:00,processed
728,14936,49.99,2014-05-20 13:49:15+00:00,processed
729,14828,45.99,2014-05-20 15:26:42+00:00,processed
730,14766,45.99,2014-05-20 19:49:10+00:00,processed
731,14747,59.99,2014-05-21 11:40:04+00:00,processed
732,14570,49.99,2014-05-22 13:59:58+00:00,processed
733,14827,49.99,2014-05-23 02:39:07+00:00,processed
734,14975,49.99,2014-05-23 22:34:56+00:00,processed
735,14715,49.99,2014-05-24 08:40:16+00:00,processed
736,14984,49.99,2014-05-24 09:37:29+00:00,processed
737,15338,49.99,2014-05-24 23:31:07+00:00,processed
738,14801,49.99,2014-05-26 06:35:51+00:00,processed
739,15148,49.99,2014-05-27 16:57:12+00:00,processed
740,14993,45.99,2014-05-28 19:36:16+00:00,processed
741,15033,45.99,2014-05-29 10:00:56+00:00,processed
742,15016,49.99,2014-05-29 14:11:19+00:00,processed
743,15436,59.99,2014-05-30 02:21:59+00:00,processed
744,15323,45.99,2014-05-31 12:25:31+00:00,processed
745,15419,59.99,2014-06-01 20:34:06+00:00,processed
746,15465,45.99,2014-06-01 20:47:16+00:00,processed
747,15353,29.99,2014-06-02 00:36:31+00:00,processed
748,15523,49.99,2014-06-02 02:10:57+00:00,processed
749,15166,45.99,2014-06-02 12:30:30+00:00,processed
750,15229,49.99,2014-06-03 05:15:48+00:00,processed
751,15715,49.99,2014-06-03 13:09:52+00:00,processed
752,15224,49.99,2014-06-03 18:50:06+00:00,processed
753,15633,45.99,2014-06-03 22:15:36+00:00,processed
754,15596,49.99,2014-06-04 18:41:32+00:00,processed
755,15388,49.99,2014-06-04 21:04:33+00:00,processed
756,15458,59.99,2014-06-05 03:52:32+00:00,processed
757,15732,49.99,2014-06-06 03:59:18+00:00,processed
758,15613,49.99,2014-06-06 15:51:13+00:00,processed
759,15810,59.99,2014-06-07 10:20:58+00:00,processed
760,15702,49.99,2014-06-08 09:58:59+00:00,processed
761,15908,49.99,2014-06-08 20:39:54+00:00,processed
762,15890,49.99,2014-06-09 00:25:57+00:00,processed
763,15539,49.99,2014-06-09 01:51:17+00:00,processed
764,15415,49.99,2014-06-09 02:00:27+00:00,processed
765,15565,49.99,2014-06-09 18:47:39+00:00,processed
766,15946,49.99,2014-06-10 00:33:58+00:00,processed
767,15555,49.99,2014-06-10 03:34:50+00:00,processed
768,15519,49.99,2014-06-10 04:55:19+00:00,processed
769,15870,49.99,2014-06-10 18:38:15+00:00,processed
770,15811,49.99,2014-06-11 23:40:25+00:00,processed
771,15714,45.99,2014-06-12 09:32:33+00:00,processed
772,16015,45.99,2014-06-12 17:43:32+00:00,processed
773,15668,49.99,2014-06-13 01:00:13+00:00,processed
774,16053,49.99,2014-06-13 14:15:31+00:00,processed
775,15879,49.99,2014-06-14 08:51:09+00:00,processed
776,15752,59.99,2014-06-14 15:16:30+00:00,processed
777,16005,49.99,2014-06-14 18:36:14+00:00,processed
778,16227,29.99,2014-06-16 02:19:46+00:00,processed
779,16073,29.99,2014-06-16 14:30:33+00:00,processed
780,15882,49.99,2014-06-16 17:06:36+00:00,processed
781,16192,49.99,2014-06-17 12:08:00+00:00,processed
782,16204,49.99,2014-06-17 19:52:13+00:00,processed
783,15814,45.99,2014-06-17 19:57:03+00:00,processed
784,16101,49.99,2014-06-18 01:58:33+00:00,processed
785,16302,49.99,2014-06-18 09:26:05+00:00,processed
786,15889,49.99,2014-06-18 23:05:22+00:00,processed
787,16045,29.99,2014-06-19 03:20:38+00:00,processed
788,16274,49.99,2014-06-19 11:33:56+00:00,processed
789,16233,49.99,2014-06-19 13:09:00+00:00,processed
790,16033,49.99,2014-06-19 15:08:43+00:00,processed
791,16422,49.99,2014-06-20 02:10:41+00:00,processed
792,15869,45.99,2014-06-20 08:52:23+00:00,processed
793,16305,49.99,2014-06-20 14:18:21+00:00,processed
794,16215,49.99,2014-06-21 10:52:06+00:00,processed
795,16284,29.99,2014-06-21 17:18:52+00:00,processed
796,16029,45.99,2014-06-22 12:11:36+00:00,processed
797,16067,49.99,2014-06-22 12:41:47+00:00,processed
798,16514,49.99,2014-06-22 14:53:41+00:00,processed
799,16189,49.99,2014-06-23 02:15:43+00:00,processed
800,16445,45.99,2014-06-23 06:51:10+00:00,processed
801,16060,59.99,2014-06-23 10:37:59+00:00,processed
802,16223,49.99,2014-06-24 17:14:37+00:00,processed
803,16047,49.99,2014-06-24 23:12:34+00:00,processed
804,16503,49.99,2014-06-25 13:51:51+00:00,processed
805,16628,45.99,2014-06-25 22:20:36+00:00,processed
806,16160,45.99,2014-06-27 04:13:14+00:00,processed
807,16438,59.99,2014-06-27 06:57:15+00:00,processed
808,16526,59.99,2014-06-28 07:36:56+00:00,processed
809,16596,45.99,2014-06-29 02:03:00+00:00,processed
810,16398,49.99,2014-06-29 16:50:34+00:00,processed
811,16836,45.99,2014-06-29 21:40:30+00:00,processed
812,16531,49.99,2014-06-30 04:33:18+00:00,processed
813,16440,59.99,2014-06-30 18:02:24+00:00,processed
814,16814,49.99,2014-07-01 09:38:33+00:00,processed
815,16392,49.99,2014-07-01 16:06:36+00:00,processed
816,16671,45.99,2014-07-01 21:18:18+00:00,processed
817,16481,49.99,2014-07-02 03:28:18+00:00,processed
818,16582,45.99,2014-07-02 13:44:35+00:00,processed
819,16425,49.99,2014-07-02 14:22:01+00:00,processed
820,16704,49.99,2014-07-02 15:55:22+00:00,processed
821,16811,59.99,2014-07-04 04:13:02+00:00,processed
822,16908,49.99,2014-07-04 05:57:54+00:00,processed
823,16971,49.99,2014-07-04 06:55:28+00:00,processed
824,16781,49.99,2014-07-04 13:49:14+00:00,processed
825,16890,29.99,2014-07-04 23:55:26+00:00,processed
826,16936,45.99,2014-07-05 00:06:59+00:00,processed
827,16530,49.99,2014-07-06 00:14:47+00:00,processed
828,16984,49.99,2014-07-06 02:38:13+00:00,processed
829,16796,29.99,2014-07-06 05:18:40+00:00,processed
830,16577,49.99,2014-07-06 05:49:16+00:00,processed
831,16630,49.99,2014-07-06 07:22:30+00:00,processed
832,16613,59.99,2014-07-06 08:10:37+00:00,processed
833,16684,45.99,2014-07-06 13:12:38+00:00,processed
834,16660,49.99,2014-07-06 15:52:53+00:00,processed
835,16761,49.99,2014-07-07 04:46:59+00:00,processed
836,16985,49.99,2014-07-07 04:56:03+00:00,processed
837,16896,49.99,2014-07-07 08:06:50+00:00,processed
838,16893,49.99,2014-07-07 15:51:20+00:00,processed
839,16738,45.99,2014-07-08 09:44:50+00:00,processed
840,16816,49.99,2014-07-09 00:44:31+00:00,processed
841,17127,29.99,2014-07-09 02:34:38+00:00,processed
842,16885,45.99,2014-07-09 14:34:30+00:00,processed
843,16764,49.99,2014-07-10 13:01:05+00:00,processed
844,16905,59.99,2014-07-11 10:48:03+00:00,processed
845,17189,49.99,2014-07-11 11:34:02+00:00,processed
846,16939,49.99,2014-07-11 23:36:47+00:00,processed
847,17058,59.99,2014-07-12 00:17:50+00:00,processed
848,17150,49.99,2014-07-12 07:42:04+00:00,processed
849,16921,49.99,2014-07-12 14:29:30+00:00,processed
850,17070,45.99,2014-07-12 19:13:47+00:00,processed
851,16862,49.99,2014-07-13 06:35:29+00:00,processed
852,16838,49.99,2014-07-13 16:28:02+00:00,processed
853,16990,49.99,2014-07-14 01:41:58+00:00,processed
854,16944,49.99,2014-07-14 04:09:33+00:00,processed
855,17280,49.99,2014-07-14 11:37:07+00:00,processed
856,17349,49.99,2014-07-14 20:51:35+00:00,processed
857,16981,45.99,2014-07-15 19:26:36+00:00,processed
858,17375,49.99,2014-07-16 04:20:20+00:00,processed
859,16994,59.99,2014-07-16 21:44:47+00:00,processed
860,17508,49.99,2014-07-17 08:28:26+00:00,processed
861,17467,49.99,2014-07-17 13:25:48+00:00,processed
862,17381,29.99,2014-07-18 00:05:59+00:00,processed
863,17575,49.99,2014-07-18 17:34:52+00:00,processed
864,17355,59.99,2014-07-19 09:33:11+00:00,processed
865,17614,49.99,2014-07-19 15:34:02+00:00,processed
866,17437,49.99,2014-07-19 21:00:07+00:00,processed
867,17246,45.99,2014-07-21 04:57:41+00:00,processed
868,17211,49.99,2014-07-21 21:47:48+00:00,processed
869,17573,49.99,2014-07-21 23:16:09+00:00,processed
870,17236,59.99,2014-07-22 06:58:14+00:00,processed
871,17498,59.99,2014-07-23 05:12:57+00:00,processed
872,17340,49.99,2014-07-23 06:48:10+00:00,processed
873,17596,45.99,2014-07-23 10:04:13+00:00,processed
874,17630,49.99,2014-07-23 13:48:53+00:00,processed
875,17755,45.99,2014-07-23 23:07:03+00:00,processed
876,17761,49.99,2014-07-24 07:20:55+00:00,processed
877,17730,49.99,2014-07-24 14:37:39+00:00,processed
878,17330,59.99,2014-07-24 19:48:03+00:00,processed
879,17674,29.99,2014-07-25 14:12:36+00:00,processed
880,17368,49.99,2014-07-25 20:25:34+00:00,processed
881,17743,49.99,2014-07-26 17:17:06+00:00,processed
882,17430,49.99,2014-07-26 22:01:23+00:00,processed
883,17603,49.99,2014-07-27 11:36:52+00:00,processed
884,17418,49.99,2014-07-28 00:37:01+00:00,processed
885,17530,45.99,2014-07-28 11:48:15+00:00,processed
886,17564,49.99,2014-07-28 18:37:20+00:00,processed
887,17693,49.99,2014-07-28 19:26:29+00:00,processed
888,17805,49.99,2014-07-29 00:41:55+00:00,processed
889,17547,49.99,2014-07-29 03:12:04+00:00,processed
890,17757,49.99,2014-07-29 13:26:45+00:00,processed
891,17934,45.99,2014-07-30 05:50:26+00:00,processed
892,17954,49.99,2014-08-01 08:10:49+00:00,processed
893,17733,45.99,2014-08-02 04:13:19+00:00,processed
894,17796,59.99,2014-08-02 06:45:47+00:00,processed
895,17855,49.99,2014-08-02 15:13:40+00:00,processed
896,17685,59.99,2014-08-02 16:01:43+00:00,processed
897,18022,49.99,2014-08-02 23:55:52+00:00,processed
898,17829,59.99,2014-08-03 17:08:20+00:00,processed
899,18259,49.99,2014-08-04 02:54:00+00:00,processed
900,17714,45.99,2014-08-04 15:17:30+00:00,processed
901,18051,49.99,2014-08-05 16:23:27+00:00,processed
902,18046,45.99,2014-08-06 02:16:12+00:00,processed
903,17776,29.99,2014-08-06 06:30:01+00:00,processed
904,17926,49.99,2014-08-06 21:16:28+00:00,processed
905,17935,49.99,2014-08-07 06:08:42+00:00,processed
906,18376,45.99,2014-08-08 22:42:37+00:00,processed
907,18205,49.99,2014-08-09 20:04:14+00:00,processed
908,18192,49.99,2014-08-10 10:04:08+00:00,processed
909,18438,45.99,2014-08-11 12:49:32+00:00,processed
910,18124,49.99,2014-08-11 18:50:48+00:00,processed
911,18364,49.99,2014-08-12 03:12:25+00:00,processed
912,18287,49.99,2014-08-12 03:31:59+00:00,processed
913,18222,49.99,2014-08-12 08:38:45+00:00,processed
914,18472,45.99,2014-08-12 11:49:43+00:00,processed
915,18441,49.99,2014-08-12 19:19:32+00:00,processed
916,18274,59.99,2014-08-14 02:05:57+00:00,processed
917,18319,45.99,2014-08-14 02:46:37+00:00,processed
918,18230,49.99,2014-08-14 08:17:24+00:00,processed
919,18219,49.99,2014-08-14 21:53:13+00:00,processed
920,18206,45.99,2014-08-14 23:04:23+00:00,processed
921,18402,49.99,2014-08-15 03:49:05+00:00,processed
922,18377,49.99,2014-08-15 04:53:05+00:00,processed
923,18592,49.99,2014-08-15 23:29:10+00:00,processed
924,18529,45.99,2014-08-16 21:52:30+00:00,processed
925,18767,49.99,2014-08-16 22:57:28+00:00,processed
926,18743,49.99,2014-08-17 13:01:29+00:00,processed
927,18470,49.99,2014-08-20 09:20:59+00:00,processed
928,18871,49.99,2014-08-20 16:09:45+00:00,processed
929,18478,45.99,2014-08-20 20:03:54+00:00,processed
930,18419,49.99,2014-08-21 09:33:59+00:00,processed
931,18451,49.99,2014-08-21 22:03:27+00:00,processed
932,18690,49.99,2014-08-22 17:34:30+00:00,processed
933,19116,49.99,2014-08-23 00:56:53+00:00,processed
934,19054,49.99,2014-08-23 09:47:42+00:00,processed
935,19050,49.99,2014-08-23 10:17:12+00:00,processed
936,18530,45.99,2014-08-23 10:59:57+00:00,processed
937,19070,49.99,2014-08-23 11:30:44+00:00,processed
938,18830,45.99,2014-08-23 16:59:26+00:00,processed
939,19032,49.99,2014-08-23 18:23:38+00:00,processed
940,19046,49.99,2014-08-24 00:13:24+00:00,processed
941,19115,49.99,2014-08-24 02:19:02+00:00,processed
942,18849,45.99,2014-08-24 05:00:16+00:00,processed
943,19078,49.99,2014-08-24 14:52:50+00:00,processed
944,19081,49.99,2014-08-24 18:04:51+00:00,processed
945,19110,49.99,2014-08-24 19:31:32+00:00,processed
946,19138,49.99,2014-08-24 20:13:15+00:00,processed
947,18915,45.99,2014-08-24 21:29:16+00:00,processed
948,19042,59.99,2014-08-24 22:22:47+00:00,processed
949,19060,49.99,2014-08-25 03:05:56+00:00,processed
950,19154,45.99,2014-08-25 04:26:32+00:00,processed
951,18839,49.99,2014-08-25 06:58:51+00:00,processed
952,19105,45.99,2014-08-25 17:10:20+00:00,processed
953,19086,45.99,2014-08-25 17:52:45+00:00,processed
954,19206,49.99,2014-08-25 22:31:25+00:00,processed
955,19191,49.99,2014-08-25 23:05:21+00:00,processed
956,19041,45.99,2014-08-26 09:21:22+00:00,processed
957,18657,59.99,2014-08-26 20:07:18+00:00,processed
958,18866,49.99,2014-08-27 22:20:37+00:00,processed
959,19237,49.99,2014-08-28 19:54:31+00:00,processed
960,18877,49.99,2014-08-29 04:11:28+00:00,processed
961,19313,45.99,2014-08-29 08:14:46+00:00,processed
962,19157,49.99,2014-08-29 10:49:59+00:00,processed
963,19188,49.99,2014-08-29 13:15:34+00:00,processed
964,18805,45.99,2014-08-29 13:57:56+00:00,processed
