order_id,customer_id,order_ts,gross_revenue,discount,cogs,status
5723,96343,2013-07-09 17:06:57+00:00,59.99,0.0,22.49,completed
5724,96348,2013-07-09 17:37:50+00:00,49.99,0.0,19.49,completed
5725,96398,2013-07-09 20:55:13+00:00,59.99,0.0,22.49,completed
5726,96401,2013-07-09 21:09:22+00:00,49.99,0.0,19.49,completed
5727,96422,2013-07-09 23:22:58+00:00,49.99,0.0,19.49,completed
5728,96450,2013-07-10 04:42:56+00:00,49.99,0.0,19.49,completed
5729,96472,2013-07-10 07:55:24+00:00,49.99,0.0,19.49,completed
5730,96482,2013-07-10 09:13:58+00:00,49.99,0.0,19.49,completed
5731,96509,2013-07-10 10:25:24+00:00,49.99,0.0,19.49,completed
5732,96543,2013-07-10 12:12:42+00:00,49.99,0.0,19.49,completed
5733,94972,2013-07-10 12:18:48+00:00,49.99,0.0,19.49,completed
5734,96546,2013-07-10 12:19:55+00:00,49.99,0.0,19.49,completed
5735,96557,2013-07-10 12:34:28+00:00,49.99,0.0,19.49,completed
5736,96558,2013-07-10 12:50:44+00:00,59.99,0.0,22.49,completed
5737,96565,2013-07-10 13:01:58+00:00,49.99,0.0,19.49,completed
5738,96588,2013-07-10 13:57:01+00:00,49.99,0.0,19.49,completed
5739,96601,2013-07-10 14:23:00+00:00,49.99,0.0,19.49,completed
5740,96614,2013-07-10 15:16:11+00:00,49.99,0.0,19.49,completed
5741,96624,2013-07-10 15:37:57+00:00,49.99,0.0,19.49,completed
5742,96679,2013-07-10 18:07:01+00:00,49.99,0.0,19.49,completed
5743,96681,2013-07-10 18:24:52+00:00,49.99,0.0,19.49,completed
5744,96683,2013-07-10 18:31:44+00:00,49.99,0.0,19.49,completed
5745,96757,2013-07-11 01:20:05+00:00,49.99,0.0,19.49,completed
5746,96756,2013-07-11 01:22:51+00:00,49.99,0.0,19.49,refunded
5747,96764,2013-07-11 02:31:22+00:00,49.99,0.0,19.49,completed
5748,96773,2013-07-11 03:59:22+00:00,59.99,0.0,22.49,completed
5749,96775,2013-07-11 04:36:48+00:00,49.99,0.0,19.49,completed
5750,96784,2013-07-11 06:38:00+00:00,59.99,0.0,22.49,refunded
5751,84423,2013-07-11 07:19:01+00:00,49.99,0.0,19.49,completed
5752,92625,2013-07-11 09:23:39+00:00,49.99,0.0,19.49,completed
5753,96817,2013-07-11 10:07:28+00:00,49.99,0.0,19.49,completed
5754,96818,2013-07-11 10:10:58+00:00,49.99,0.0,19.49,completed
5755,96823,2013-07-11 10:21:36+00:00,49.99,0.0,19.49,completed
5756,96831,2013-07-11 10:36:35+00:00,49.99,0.0,19.49,completed
5757,96837,2013-07-11 11:02:34+00:00,59.99,0.0,22.49,completed
5758,96841,2013-07-11 11:05:22+00:00,59.99,0.0,22.49,completed
5759,94512,2013-07-11 11:15:43+00:00,49.99,0.0,19.49,completed
5760,96848,2013-07-11 11:27:54+00:00,49.99,0.0,19.49,completed
5761,96861,2013-07-11 12:19:30+00:00,59.99,0.0,22.49,completed
5762,96877,2013-07-11 12:59:25+00:00,49.99,0.0,19.49,completed
5763,96903,2013-07-11 13:54:02+00:00,59.99,0.0,22.49,completed
5764,87599,2013-07-11 14:06:28+00:00,49.99,0.0,19.49,completed
5765,96914,2013-07-11 14:22:28+00:00,49.99,0.0,19.49,completed
5766,96915,2013-07-11 14:29:58+00:00,49.99,0.0,19.49,completed
5767,96924,2013-07-11 14:57:24+00:00,59.99,0.0,22.49,completed
5768,96937,2013-07-11 16:03:32+00:00,49.99,0.0,19.49,completed
5769,85434,2013-07-11 17:30:12+00:00,49.99,0.0,19.49,completed
5770,79807,2013-07-11 18:06:51+00:00,49.99,0.0,19.49,completed
5771,96979,2013-07-11 18:45:29+00:00,49.99,0.0,19.49,completed
5772,96982,2013-07-11 18:59:00+00:00,49.99,0.0,19.49,completed
5773,97011,2013-07-11 21:09:49+00:00,49.99,0.0,19.49,completed
5774,97016,2013-07-11 21:52:39+00:00,49.99,0.0,19.49,completed
5775,97027,2013-07-11 23:43:44+00:00,49.99,0.0,19.49,completed
5776,97039,2013-07-12 01:06:52+00:00,49.99,0.0,19.49,completed
5777,97051,2013-07-12 02:47:54+00:00,49.99,0.0,19.49,completed
5778,97064,2013-07-12 06:29:18+00:00,49.99,0.0,19.49,completed
5779,97079,2013-07-12 09:15:37+00:00,49.99,0.0,19.49,completed
5780,97085,2013-07-12 09:29:51+00:00,49.99,0.0,19.49,completed
5781,97118,2013-07-12 11:34:17+00:00,59.99,0.0,22.49,completed
5782,97136,2013-07-12 12:30:04+00:00,59.99,0.0,22.49,completed
5783,97213,2013-07-12 16:37:45+00:00,49.99,0.0,19.49,completed
5784,97216,2013-07-12 16:51:36+00:00,49.99,0.0,19.49,completed
5785,97226,2013-07-12 17:35:11+00:00,49.99,0.0,19.49,completed
5786,97229,2013-07-12 17:52:54+00:00,49.99,0.0,19.49,completed
5787,91485,2013-07-12 20:18:24+00:00,49.99,0.0,19.49,completed
5788,97260,2013-07-12 21:02:44+00:00,49.99,0.0,19.49,completed
5789,81242,2013-07-12 21:41:53+00:00,49.99,0.0,19.49,completed
5790,97270,2013-07-12 22:44:25+00:00,49.99,0.0,19.49,completed
5791,97280,2013-07-13 00:48:22+00:00,49.99,0.0,19.49,completed
5792,97308,2013-07-13 08:50:19+00:00,49.99,0.0,19.49,completed
5793,97312,2013-07-13 09:24:29+00:00,49.99,0.0,19.49,completed
5794,97319,2013-07-13 10:49:50+00:00,49.99,0.0,19.49,completed
5795,97320,2013-07-13 10:54:05+00:00,49.99,0.0,19.49,completed
5796,97387,2013-07-13 22:21:47+00:00,49.99,0.0,19.49,completed
5797,97394,2013-07-13 23:38:49+00:00,49.99,0.0,19.49,completed
5798,97401,2013-07-14 00:44:05+00:00,49.99,0.0,19.49,completed
5799,97409,2013-07-14 03:06:30+00:00,49.99,0.0,19.49,refunded
5800,97412,2013-07-14 03:39:32+00:00,49.99,0.0,19.49,completed
5801,86654,2013-07-14 10:27:27+00:00,49.99,0.0,19.49,completed
5802,97437,2013-07-14 11:16:05+00:00,49.99,0.0,19.49,refunded
5803,97438,2013-07-14 11:26:35+00:00,49.99,0.0,19.49,completed
5804,83077,2013-07-14 12:53:02+00:00,49.99,0.0,19.49,completed
5805,97454,2013-07-14 12:53:42+00:00,49.99,0.0,19.49,completed
5806,97473,2013-07-14 15:30:17+00:00,59.99,0.0,22.49,completed
5807,97489,2013-07-14 17:46:42+00:00,59.99,0.0,22.49,completed
5808,97492,2013-07-14 17:57:14+00:00,59.99,0.0,22.49,completed
5809,97496,2013-07-14 18:20:21+00:00,49.99,0.0,19.49,completed
5810,97517,2013-07-14 21:45:05+00:00,49.99,0.0,19.49,completed
5811,97521,2013-07-14 22:02:44+00:00,49.99,0.0,19.49,completed
5812,89673,2013-07-14 22:29:09+00:00,49.99,0.0,19.49,completed
5813,84232,2013-07-15 00:45:37+00:00,49.99,0.0,19.49,completed
5814,97546,2013-07-15 00:52:19+00:00,49.99,0.0,19.49,completed
5815,97561,2013-07-15 02:57:56+00:00,49.99,0.0,19.49,completed
5816,97566,2013-07-15 03:51:02+00:00,59.99,0.0,22.49,completed
5817,97569,2013-07-15 04:33:13+00:00,49.99,0.0,19.49,completed
5818,93044,2013-07-15 07:14:01+00:00,59.99,0.0,22.49,completed
5819,85621,2013-07-15 08:41:25+00:00,49.99,0.0,19.49,completed
5820,97596,2013-07-15 09:09:48+00:00,59.99,0.0,22.49,completed
5821,97599,2013-07-15 09:19:09+00:00,59.99,0.0,22.49,completed
5822,72911,2013-07-15 09:35:10+00:00,49.99,0.0,19.49,completed
5823,97617,2013-07-15 10:18:05+00:00,49.99,0.0,19.49,completed
5824,97627,2013-07-15 10:56:13+00:00,49.99,0.0,19.49,completed
5825,86186,2013-07-15 11:29:06+00:00,59.99,0.0,22.49,completed
5826,97660,2013-07-15 13:05:59+00:00,49.99,0.0,19.49,completed
5827,94552,2013-07-15 13:16:59+00:00,49.99,0.0,19.49,completed
5828,97685,2013-07-15 14:22:36+00:00,49.99,0.0,19.49,completed
5829,97688,2013-07-15 14:30:12+00:00,49.99,0.0,19.49,completed
5830,97696,2013-07-15 14:40:54+00:00,49.99,0.0,19.49,completed
5831,97713,2013-07-15 15:25:19+00:00,59.99,0.0,22.49,completed
5832,97717,2013-07-15 15:53:21+00:00,49.99,0.0,19.49,completed
5833,97740,2013-07-15 16:47:55+00:00,49.99,0.0,19.49,completed
5834,97765,2013-07-15 17:59:03+00:00,49.99,0.0,19.49,completed
5835,97773,2013-07-15 18:10:31+00:00,49.99,0.0,19.49,completed
5836,97782,2013-07-15 18:45:37+00:00,59.99,0.0,22.49,completed
5837,97788,2013-07-15 18:57:36+00:00,49.99,0.0,19.49,completed
5838,97789,2013-07-15 19:03:36+00:00,49.99,0.0,19.49,completed
5839,97805,2013-07-15 20:09:00+00:00,49.99,0.0,19.49,completed
5840,97821,2013-07-15 21:31:14+00:00,49.99,0.0,19.49,completed
5841,93079,2013-07-16 02:09:07+00:00,49.99,0.0,19.49,completed
5842,97857,2013-07-16 03:01:16+00:00,49.99,0.0,19.49,completed
5843,97867,2013-07-16 04:37:28+00:00,49.99,0.0,19.49,refunded
5844,97885,2013-07-16 08:10:47+00:00,49.99,0.0,19.49,completed
5845,97886,2013-07-16 08:23:15+00:00,49.99,0.0,19.49,completed
5846,97894,2013-07-16 09:13:17+00:00,59.99,0.0,22.49,completed
5847,97913,2013-07-16 10:18:57+00:00,59.99,0.0,22.49,refunded
5848,97934,2013-07-16 11:20:43+00:00,49.99,0.0,19.49,completed
5849,97942,2013-07-16 11:46:15+00:00,49.99,0.0,19.49,completed
5850,97945,2013-07-16 11:46:27+00:00,59.99,0.0,22.49,completed
5851,91418,2013-07-16 12:12:35+00:00,49.99,0.0,19.49,completed
5852,97960,2013-07-16 12:30:59+00:00,49.99,0.0,19.49,completed
5853,97991,2013-07-16 14:07:34+00:00,59.99,0.0,22.49,completed
5854,98061,2013-07-16 17:35:31+00:00,49.99,0.0,19.49,completed
5855,98084,2013-07-16 18:44:57+00:00,49.99,0.0,19.49,refunded
5856,98115,2013-07-16 21:32:07+00:00,49.99,0.0,19.49,completed
5857,98116,2013-07-16 21:34:45+00:00,59.99,0.0,22.49,completed
5858,98145,2013-07-17 01:12:43+00:00,49.99,0.0,19.49,completed
5859,98148,2013-07-17 02:08:01+00:00,59.99,0.0,22.49,completed
5860,98168,2013-07-17 06:05:42+00:00,49.99,0.0,19.49,completed
5861,98198,2013-07-17 09:44:17+00:00,49.99,0.0,19.49,completed
5862,98229,2013-07-17 11:08:32+00:00,49.99,0.0,19.49,completed
5863,98242,2013-07-17 11:25:06+00:00,49.99,0.0,19.49,refunded
5864,98250,2013-07-17 11:53:27+00:00,49.99,0.0,19.49,completed
5865,98270,2013-07-17 12:35:52+00:00,49.99,0.0,19.49,refunded
5866,98281,2013-07-17 13:11:45+00:00,49.99,0.0,19.49,completed
5867,98293,2013-07-17 13:40:47+00:00,49.99,0.0,19.49,completed
5868,98301,2013-07-17 14:01:39+00:00,49.99,0.0,19.49,completed
5869,90133,2013-07-17 15:03:53+00:00,49.99,0.0,19.49,completed
5870,98315,2013-07-17 15:05:28+00:00,49.99,0.0,19.49,completed
5871,98318,2013-07-17 15:11:39+00:00,49.99,0.0,19.49,completed
5872,98344,2013-07-17 16:05:52+00:00,49.99,0.0,19.49,completed
5873,86414,2013-07-17 17:04:32+00:00,49.99,0.0,19.49,completed
5874,98402,2013-07-17 18:57:55+00:00,49.99,0.0,19.49,completed
5875,94322,2013-07-17 20:06:49+00:00,49.99,0.0,19.49,completed
5876,98421,2013-07-17 20:08:30+00:00,49.99,0.0,19.49,completed
5877,83076,2013-07-17 22:55:29+00:00,49.99,0.0,19.49,completed
5878,81890,2013-07-18 02:20:37+00:00,49.99,0.0,19.49,completed
5879,98468,2013-07-18 03:05:12+00:00,49.99,0.0,19.49,completed
5880,98472,2013-07-18 03:28:02+00:00,49.99,0.0,19.49,completed
5881,98477,2013-07-18 04:36:56+00:00,49.99,0.0,19.49,completed
5882,98484,2013-07-18 06:15:17+00:00,49.99,0.0,19.49,completed
5883,98502,2013-07-18 08:40:55+00:00,49.99,0.0,19.49,completed
5884,98506,2013-07-18 09:17:24+00:00,49.99,0.0,19.49,completed
5885,90361,2013-07-18 09:44:22+00:00,49.99,0.0,19.49,completed
5886,98518,2013-07-18 10:11:38+00:00,49.99,0.0,19.49,completed
5887,98535,2013-07-18 11:15:50+00:00,49.99,0.0,19.49,completed
5888,91395,2013-07-18 12:04:30+00:00,59.99,0.0,22.49,completed
5889,98570,2013-07-18 13:24:34+00:00,49.99,0.0,19.49,completed
5890,98593,2013-07-18 15:01:59+00:00,49.99,0.0,19.49,completed
5891,98605,2013-07-18 15:50:54+00:00,49.99,0.0,19.49,completed
5892,98614,2013-07-18 16:30:04+00:00,49.99,0.0,19.49,completed
5893,98625,2013-07-18 17:04:33+00:00,49.99,0.0,19.49,completed
5894,98673,2013-07-18 20:50:53+00:00,49.99,0.0,19.49,completed
5895,98677,2013-07-18 21:11:03+00:00,49.99,0.0,19.49,completed
5896,98682,2013-07-18 21:46:32+00:00,49.99,0.0,19.49,completed
5897,98686,2013-07-18 21:47:20+00:00,49.99,0.0,19.49,completed
5898,98697,2013-07-18 23:18:22+00:00,59.99,0.0,22.49,completed
5899,98701,2013-07-18 23:44:17+00:00,59.99,0.0,22.49,completed
5900,98716,2013-07-19 02:58:20+00:00,59.99,0.0,22.49,completed
5901,98721,2013-07-19 04:59:20+00:00,49.99,0.0,19.49,completed
5902,85972,2013-07-19 06:32:15+00:00,49.99,0.0,19.49,completed
5903,93550,2013-07-19 09:05:41+00:00,49.99,0.0,19.49,completed
5904,98757,2013-07-19 09:27:28+00:00,49.99,0.0,19.49,completed
5905,98756,2013-07-19 09:30:28+00:00,59.99,0.0,22.49,completed
5906,76426,2013-07-19 09:36:14+00:00,49.99,0.0,19.49,refunded
5907,98774,2013-07-19 10:49:35+00:00,49.99,0.0,19.49,completed
5908,98801,2013-07-19 12:15:10+00:00,49.99,0.0,19.49,completed
5909,98859,2013-07-19 15:35:02+00:00,59.99,0.0,22.49,completed
5910,91401,2013-07-19 15:39:50+00:00,49.99,0.0,19.49,completed
5911,98868,2013-07-19 15:53:50+00:00,49.99,0.0,19.49,completed
5912,98872,2013-07-19 15:58:52+00:00,49.99,0.0,19.49,completed
5913,98873,2013-07-19 16:05:15+00:00,49.99,0.0,19.49,completed
5914,98879,2013-07-19 16:29:03+00:00,49.99,0.0,19.49,refunded
5915,98895,2013-07-19 17:43:19+00:00,49.99,0.0,19.49,completed
5916,98904,2013-07-19 18:14:33+00:00,49.99,0.0,19.49,completed
5917,98932,2013-07-19 20:23:27+00:00,49.99,0.0,19.49,completed
5918,98939,2013-07-19 21:13:39+00:00,49.99,0.0,19.49,completed
5919,98943,2013-07-19 22:01:11+00:00,49.99,0.0,19.49,completed
5920,98958,2013-07-20 00:04:41+00:00,59.99,0.0,22.49,completed
5921,82646,2013-07-20 00:29:28+00:00,49.99,0.0,19.49,completed
5922,93867,2013-07-20 00:36:52+00:00,49.99,0.0,19.49,completed
5923,85362,2013-07-20 02:44:06+00:00,49.99,0.0,19.49,completed
5924,87491,2013-07-20 07:01:08+00:00,49.99,0.0,19.49,completed
5925,98979,2013-07-20 07:37:02+00:00,49.99,0.0,19.49,completed
5926,98991,2013-07-20 09:37:43+00:00,49.99,0.0,19.49,completed
5927,99001,2013-07-20 11:12:56+00:00,49.99,0.0,19.49,completed
5928,99009,2013-07-20 12:06:39+00:00,49.99,0.0,19.49,completed
5929,99016,2013-07-20 12:56:49+00:00,49.99,0.0,19.49,completed
5930,99029,2013-07-20 14:16:46+00:00,49.99,0.0,19.49,completed
5931,89439,2013-07-20 14:50:27+00:00,49.99,0.0,19.49,completed
5932,99038,2013-07-20 15:10:04+00:00,49.99,0.0,19.49,completed
5933,99062,2013-07-20 18:30:01+00:00,49.99,0.0,19.49,refunded
5934,99067,2013-07-20 18:52:42+00:00,49.99,0.0,19.49,completed
5935,87950,2013-07-20 19:31:09+00:00,59.99,0.0,22.49,completed
5936,99071,2013-07-20 19:31:50+00:00,59.99,0.0,22.49,completed
5937,99072,2013-07-20 19:32:09+00:00,49.99,0.0,19.49,completed
5938,84322,2013-07-21 01:16:47+00:00,49.99,0.0,19.49,refunded
5939,91821,2013-07-21 01:19:00+00:00,49.99,0.0,19.49,completed
5940,99101,2013-07-21 03:28:48+00:00,59.99,0.0,22.49,completed
5941,99109,2013-07-21 06:11:38+00:00,49.99,0.0,19.49,completed
5942,99112,2013-07-21 06:59:20+00:00,59.99,0.0,22.49,completed
5943,99126,2013-07-21 09:42:27+00:00,49.99,0.0,19.49,completed
5944,99132,2013-07-21 10:53:38+00:00,49.99,0.0,19.49,completed
5945,99153,2013-07-21 13:49:09+00:00,49.99,0.0,19.49,completed
5946,99154,2013-07-21 14:14:12+00:00,49.99,0.0,19.49,refunded
5947,99158,2013-07-21 14:34:02+00:00,59.99,0.0,22.49,completed
5948,99168,2013-07-21 16:48:49+00:00,49.99,0.0,19.49,completed
5949,99178,2013-07-21 17:54:42+00:00,49.99,0.0,19.49,completed
5950,99182,2013-07-21 18:04:06+00:00,49.99,0.0,19.49,completed
5951,99209,2013-07-21 22:01:41+00:00,49.99,0.0,19.49,completed
5952,99217,2013-07-21 22:50:42+00:00,49.99,0.0,19.49,completed
5953,99240,2013-07-22 01:41:01+00:00,49.99,0.0,19.49,completed
5954,99242,2013-07-22 01:44:21+00:00,49.99,0.0,19.49,completed
5955,98069,2013-07-22 07:23:28+00:00,59.99,0.0,22.49,completed
5956,99278,2013-07-22 07:37:27+00:00,49.99,0.0,19.49,completed
5957,96338,2013-07-22 07:37:54+00:00,49.99,0.0,19.49,completed
5958,99279,2013-07-22 07:43:14+00:00,49.99,0.0,19.49,completed
5959,99284,2013-07-22 07:55:33+00:00,49.99,0.0,19.49,completed
5960,99334,2013-07-22 11:34:29+00:00,49.99,0.0,19.49,completed
5961,84198,2013-07-22 11:49:56+00:00,49.99,0.0,19.49,completed
5962,99347,2013-07-22 12:19:31+00:00,49.99,0.0,19.49,completed
5963,99351,2013-07-22 12:27:24+00:00,49.99,0.0,19.49,completed
5964,99366,2013-07-22 13:19:01+00:00,49.99,0.0,19.49,completed
5965,99373,2013-07-22 13:34:09+00:00,49.99,0.0,19.49,completed
5966,99386,2013-07-22 14:07:03+00:00,49.99,0.0,19.49,completed
5967,99387,2013-07-22 14:11:22+00:00,49.99,0.0,19.49,completed
5968,99392,2013-07-22 14:29:58+00:00,49.99,0.0,19.49,completed
5969,99402,2013-07-22 14:45:56+00:00,49.99,0.0,19.49,completed
5970,99401,2013-07-22 14:52:05+00:00,49.99,0.0,19.49,completed
5971,99413,2013-07-22 15:28:34+00:00,49.99,0.0,19.49,completed
5972,99419,2013-07-22 15:58:26+00:00,49.99,0.0,19.49,completed
5973,99427,2013-07-22 16:19:43+00:00,49.99,0.0,19.49,completed
5974,99451,2013-07-22 17:27:18+00:00,49.99,0.0,19.49,completed
5975,97535,2013-07-22 17:41:34+00:00,49.99,0.0,19.49,completed
5976,99456,2013-07-22 17:41:40+00:00,49.99,0.0,19.49,completed
5977,99476,2013-07-22 18:43:52+00:00,59.99,0.0,22.49,completed
5978,99478,2013-07-22 18:47:32+00:00,49.99,0.0,19.49,completed
5979,99480,2013-07-22 18:55:56+00:00,49.99,0.0,19.49,completed
5980,84531,2013-07-22 20:19:30+00:00,49.99,0.0,19.49,completed
5981,99505,2013-07-22 20:38:59+00:00,59.99,0.0,22.49,completed
5982,99509,2013-07-22 20:54:44+00:00,49.99,0.0,19.49,completed
5983,84706,2013-07-23 07:15:24+00:00,49.99,0.0,19.49,completed
5984,99585,2013-07-23 08:39:41+00:00,49.99,0.0,19.49,completed
5985,99659,2013-07-23 13:17:30+00:00,49.99,0.0,19.49,completed
5986,99663,2013-07-23 13:40:14+00:00,49.99,0.0,19.49,completed
5987,99674,2013-07-23 14:07:02+00:00,59.99,0.0,22.49,completed
5988,99678,2013-07-23 14:21:02+00:00,49.99,0.0,19.49,completed
5989,99679,2013-07-23 14:25:34+00:00,49.99,0.0,19.49,completed
5990,99680,2013-07-23 14:27:37+00:00,59.99,0.0,22.49,completed
5991,99681,2013-07-23 14:36:25+00:00,49.99,0.0,19.49,completed
5992,99700,2013-07-23 15:49:33+00:00,59.99,0.0,22.49,completed
5993,99723,2013-07-23 16:56:00+00:00,59.99,0.0,22.49,refunded
5994,99729,2013-07-23 17:11:00+00:00,59.99,0.0,22.49,completed
5995,99735,2013-07-23 17:37:32+00:00,49.99,0.0,19.49,completed
5996,99739,2013-07-23 17:44:26+00:00,59.99,0.0,22.49,completed
5997,99746,2013-07-23 18:08:06+00:00,49.99,0.0,19.49,completed
5998,99753,2013-07-23 18:59:12+00:00,59.99,0.0,22.49,completed
5999,99787,2013-07-23 20:52:40+00:00,49.99,0.0,19.49,completed
6000,99793,2013-07-23 21:12:04+00:00,49.99,0.0,19.49,completed
6001,99794,2013-07-23 21:27:42+00:00,49.99,0.0,19.49,completed
6002,99799,2013-07-23 21:53:37+00:00,49.99,0.0,19.49,completed
6003,99831,2013-07-24 00:50:47+00:00,49.99,0.0,19.49,completed
6004,99863,2013-07-24 05:27:37+00:00,59.99,0.0,22.49,completed
6005,99883,2013-07-24 08:13:18+00:00,49.99,0.0,19.49,completed
6006,99893,2013-07-24 09:08:01+00:00,49.99,0.0,19.49,completed
6007,84455,2013-07-24 09:40:45+00:00,49.99,0.0,19.49,completed
6008,99899,2013-07-24 09:48:27+00:00,49.99,0.0,19.49,refunded
6009,99916,2013-07-24 10:59:32+00:00,49.99,0.0,19.49,completed
6010,99928,2013-07-24 11:49:07+00:00,49.99,0.0,19.49,completed
6011,99938,2013-07-24 12:15:11+00:00,49.99,0.0,19.49,completed
6012,98375,2013-07-24 12:24:30+00:00,49.99,0.0,19.49,completed
6013,99981,2013-07-24 14:06:52+00:00,59.99,0.0,22.49,completed
6014,89260,2013-07-24 14:08:25+00:00,49.99,0.0,19.49,completed
6015,99982,2013-07-24 14:10:43+00:00,49.99,0.0,19.49,completed
6016,99992,2013-07-24 14:26:02+00:00,49.99,0.0,19.49,completed
6017,99993,2013-07-24 14:30:30+00:00,49.99,0.0,19.49,completed
6018,99994,2013-07-24 14:30:37+00:00,49.99,0.0,19.49,completed
6019,100010,2013-07-24 15:36:35+00:00,49.99,0.0,19.49,completed
6020,100016,2013-07-24 16:04:18+00:00,49.99,0.0,19.49,completed
6021,100025,2013-07-24 16:22:09+00:00,49.99,0.0,19.49,completed
6022,95893,2013-07-24 16:27:50+00:00,59.99,0.0,22.49,completed
6023,100030,2013-07-24 16:30:27+00:00,49.99,0.0,19.49,completed
6024,100032,2013-07-24 16:38:39+00:00,49.99,0.0,19.49,completed
6025,89177,2013-07-24 16:52:16+00:00,49.99,0.0,19.49,completed
6026,100054,2013-07-24 17:47:52+00:00,59.99,0.0,22.49,completed
6027,100062,2013-07-24 18:26:00+00:00,49.99,0.0,19.49,completed
6028,100068,2013-07-24 18:50:00+00:00,49.99,0.0,19.49,completed
6029,100076,2013-07-24 19:43:47+00:00,49.99,0.0,19.49,completed
6030,100090,2013-07-24 20:48:57+00:00,49.99,0.0,19.49,completed
6031,93734,2013-07-24 22:08:09+00:00,49.99,0.0,19.49,refunded
6032,100105,2013-07-24 22:56:15+00:00,59.99,0.0,22.49,completed
6033,90368,2013-07-25 02:19:42+00:00,49.99,0.0,19.49,completed
6034,94775,2013-07-25 02:19:56+00:00,59.99,0.0,22.49,completed
6035,100129,2013-07-25 02:29:19+00:00,49.99,0.0,19.49,completed
6036,100137,2013-07-25 04:13:41+00:00,49.99,0.0,19.49,completed
6037,100148,2013-07-25 05:47:24+00:00,49.99,0.0,19.49,completed
6038,100151,2013-07-25 05:55:16+00:00,49.99,0.0,19.49,completed
6039,100179,2013-07-25 09:20:34+00:00,49.99,0.0,19.49,completed
6040,100194,2013-07-25 10:30:45+00:00,59.99,0.0,22.49,completed
6041,100200,2013-07-25 10:55:32+00:00,49.99,0.0,19.49,completed
6042,100219,2013-07-25 11:41:30+00:00,49.99,0.0,19.49,completed
6043,89779,2013-07-25 11:54:46+00:00,49.99,0.0,19.49,completed
6044,86654,2013-07-25 12:21:05+00:00,49.99,0.0,19.49,completed
6045,100240,2013-07-25 12:25:24+00:00,49.99,0.0,19.49,completed
6046,97694,2013-07-25 12:37:24+00:00,49.99,0.0,19.49,completed
6047,100249,2013-07-25 12:54:53+00:00,49.99,0.0,19.49,refunded
6048,100252,2013-07-25 13:00:51+00:00,49.99,0.0,19.49,completed
6049,100283,2013-07-25 14:37:50+00:00,49.99,0.0,19.49,completed
6050,100285,2013-07-25 14:49:45+00:00,49.99,0.0,19.49,completed
6051,100290,2013-07-25 15:01:43+00:00,49.99,0.0,19.49,completed
6052,100294,2013-07-25 15:05:29+00:00,49.99,0.0,19.49,refunded
6053,100295,2013-07-25 15:09:42+00:00,59.99,0.0,22.49,completed
6054,100321,2013-07-25 16:29:38+00:00,49.99,0.0,19.49,refunded
6055,100327,2013-07-25 16:38:00+00:00,59.99,0.0,22.49,completed
6056,100341,2013-07-25 17:19:32+00:00,49.99,0.0,19.49,completed
6057,100344,2013-07-25 17:28:57+00:00,49.99,0.0,19.49,completed
6058,100343,2013-07-25 17:35:21+00:00,49.99,0.0,19.49,completed
6059,100346,2013-07-25 17:45:45+00:00,49.99,0.0,19.49,refunded
6060,77721,2013-07-25 17:58:53+00:00,49.99,0.0,19.49,completed
6061,100355,2013-07-25 18:20:24+00:00,49.99,0.0,19.49,completed
6062,100363,2013-07-25 18:27:35+00:00,49.99,0.0,19.49,completed
6063,84406,2013-07-25 21:42:15+00:00,49.99,0.0,19.49,completed
6064,100406,2013-07-25 21:54:34+00:00,49.99,0.0,19.49,completed
6065,100424,2013-07-25 23:50:56+00:00,49.99,0.0,19.49,completed
6066,100427,2013-07-26 00:10:09+00:00,49.99,0.0,19.49,completed
6067,100439,2013-07-26 01:54:56+00:00,59.99,0.0,22.49,completed
6068,94832,2013-07-26 04:48:42+00:00,59.99,0.0,22.49,completed
6069,100474,2013-07-26 07:30:05+00:00,49.99,0.0,19.49,completed
6070,100482,2013-07-26 08:40:18+00:00,49.99,0.0,19.49,completed
6071,100510,2013-07-26 10:55:19+00:00,59.99,0.0,22.49,completed
6072,85242,2013-07-26 10:58:00+00:00,49.99,0.0,19.49,completed
6073,100515,2013-07-26 11:05:29+00:00,49.99,0.0,19.49,completed
6074,100524,2013-07-26 11:11:21+00:00,49.99,0.0,19.49,refunded
6075,100537,2013-07-26 11:48:18+00:00,49.99,0.0,19.49,refunded
6076,100545,2013-07-26 12:09:59+00:00,49.99,0.0,19.49,completed
6077,93166,2013-07-26 13:06:39+00:00,49.99,0.0,19.49,completed
6078,100578,2013-07-26 13:32:37+00:00,49.99,0.0,19.49,completed
6079,100587,2013-07-26 13:58:56+00:00,49.99,0.0,19.49,completed
6080,100596,2013-07-26 14:27:03+00:00,49.99,0.0,19.49,completed
6081,100616,2013-07-26 15:41:35+00:00,59.99,0.0,22.49,completed
6082,100626,2013-07-26 16:11:55+00:00,49.99,0.0,19.49,completed
6083,100632,2013-07-26 16:44:26+00:00,49.99,0.0,19.49,completed
6084,96098,2013-07-26 17:08:21+00:00,49.99,0.0,19.49,completed
6085,100650,2013-07-26 18:05:44+00:00,49.99,0.0,19.49,completed
6086,100665,2013-07-26 19:09:25+00:00,49.99,0.0,19.49,completed
6087,100672,2013-07-26 19:49:16+00:00,49.99,0.0,19.49,completed
6088,85414,2013-07-26 23:39:10+00:00,49.99,0.0,19.49,completed
6089,100713,2013-07-27 03:01:23+00:00,49.99,0.0,19.49,completed
